"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sent1","sent2","sent3","sent4"
"xx852294622978158592","xx1513946946855215112","2022-04-12 18:27:34","hooligeek","The Axiom Mission 1 approaches the station inside the SpaceX Dragon Endeavour
<U+0001F4F8>: NASA Johnson via Flickr: https://t.co/h4SGP6geo2
#theinspired24 https://t.co/mewNrE1ZgE","IFTTT",144,,,"",FALSE,FALSE,0,0,,,"theinspired24",,"flic.kr/p/2ne4gAC","https://t.co/h4SGP6geo2","https://flic.kr/p/2ne4gAC","http://pbs.twimg.com/media/FQKeubuXoAQCN4E.jpg","https://t.co/mewNrE1ZgE","https://twitter.com/hooligeek/status/1513946946855215112/photo/1","photo","http://pbs.twimg.com/media/FQKeubuXoAQCN4E.jpg","https://t.co/mewNrE1ZgE","https://twitter.com/hooligeek/status/1513946946855215112/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hooligeek/status/1513946946855215112","Matt ""Bristles"" Graham","Schertz, TX","he/him 
<U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F><U+0001F3F3><U+FE0F><U+200D><U+0001F308> Ally
- Unashamed
- Devoted to @wifeyofmatty
- @inspiration4 #prosperity entrant
#theinspired24 <U+0001F680>","https://t.co/JIHSVoCqrI",FALSE,37,394,3,1258,1958,"2017-04-12 22:57:27",FALSE,"https://t.co/JIHSVoCqrI","http://www.hooligeek.com/",,"https://pbs.twimg.com/profile_banners/852294622978158592/1647640621","","http://pbs.twimg.com/profile_images/1504560474578378754/olOGPgeh_normal.jpg",0,0,0,0
"xx1402354977574621187","xx1513946946368868352","2022-04-12 18:27:34","monopolated","Would you consider receiving a NASA spacesuit with your #NFT utility? #nftcommunity #nftart #nfts  https://t.co/zpmmehOXCq","Twitter for iPhone",122,,,"",FALSE,FALSE,3,2,,,"NFT nftcommunity nftart nfts",,"decrypt.co/97573/astronauâ€¦","https://t.co/zpmmehOXCq","https://decrypt.co/97573/astronaut-scott-kelly-ethereum-nfts-ukraine","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/monopolated/status/1513946946368868352","Monopolated Light and Power","Undisclosed","â€œI remember that I am invisible and walk softly so as not to awaken the sleeping ones. Sometimes it is best not to awaken themâ€ #NFTphotography #NFTcommunity","https://t.co/cqUe6R7DiA",FALSE,789,2406,6,352,4601,"2021-06-08 20:01:17",FALSE,"https://t.co/cqUe6R7DiA","https://opensea.io/Monopolated",,"https://pbs.twimg.com/profile_banners/1402354977574621187/1647496582","","http://pbs.twimg.com/profile_images/1504336095256973315/WF88cOF1_normal.jpg",1,0,2,0
"xx557289862","xx1513946929398382593","2022-04-12 18:27:30","libtard0","Time for some serious birth control. Save the environment! Save the Earth! Humans canâ€™t clean up after them selves! Space is being polluted, NASA, and Musk are seeing to that!","Twitter for iPad",175,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/libtard0/status/1513946929398382593","martin m. webber","","","",FALSE,27,63,0,9178,20,"2012-04-18 22:53:10",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849730114560466944/8cCFgDd7_normal.jpg",0.85,2,3,1
"xx970806671319732226","xx1513946870166528001","2022-04-12 18:27:16","TyotoRiffle","@akaelwopo1 @PAULSPROJEX Ah yes conspiracy pseudoscience blogger Tony Heller lies again 

https://t.co/K8eU9CyzbM","Twitter for Android",88,"xx1513946083398807552","xx775892017893126146","akaelwopo1",FALSE,FALSE,0,0,,,"",,"climatefeedback.org/claimreview/naâ€¦","https://t.co/K8eU9CyzbM","https://climatefeedback.org/claimreview/nasa-did-not-create-global-warming-by-manipulating-data-tony-heller-steven-goddard/","","","","","","","",,"xx775892017893126146 xx1032047243371540480","akaelwopo1 PAULSPROJEX","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TyotoRiffle/status/1513946870166528001","<U+0566><U+028A><U+025B><U+0236><U+0290>a<U+029F>","","","",FALSE,229,166,17,66042,16754,"2018-03-05 23:42:01",FALSE,"","",,"https://pbs.twimg.com/profile_banners/970806671319732226/1556415334","","http://pbs.twimg.com/profile_images/1122313110038011904/HFc5Rzxq_normal.jpg",-0.7,-5,0,-2
"xx1502899264334139395","xx1513946810628247553","2022-04-12 18:27:02","880808Rob","@KathyLueders @NASA @esa @Space_Station @NASAKennedy Itâ€™s Time For Lunch Break Nowâ€¦â€¦â€¦. Weâ€™ll I Hope Your Still Enjoying A Beautiful Spring Day To Your Tuesday Out There Keep Up The Positive Energy And Smiles!","Twitter for iPhone",155,"xx1513623070162014215","xx1275082205233111040","KathyLueders",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx1275082205233111040 xx11348282 xx21436960 xx1451773004 xx16580226","KathyLueders NASA esa Space_Station NASAKennedy","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/880808Rob/status/1513946810628247553","Jedi Rob 880808","","","",FALSE,0,14,0,1093,0,"2022-03-13 06:48:33",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1510419228993605634/bGxYQw3E_normal.jpg",3,11,3,3
"xx1177196196986859520","xx1513946792337022980","2022-04-12 18:26:57","SuzukiRider3T","Warning 2022! Elon Musk &amp; NASA seriously Warning ""A MASSIVE ASTEROID"" ab... https://t.co/4nvev9RtzT via @YouTube","Twitter Web App",116,,,"",FALSE,FALSE,0,0,,,"",,"youtu.be/x6swXg0MSsE","https://t.co/4nvev9RtzT","https://youtu.be/x6swXg0MSsE","","","","","","","",,"xx10228272","YouTube","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SuzukiRider3T/status/1513946792337022980","Lori Morse","Richmond, VA","At the Edge of Extinction, Only Love Remains.","",FALSE,67,325,0,7863,7496,"2019-09-26 12:20:48",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1177196196986859520/1646409746","","http://pbs.twimg.com/profile_images/1469315986239201287/UgyfyKUH_normal.jpg",-0.5,-3,0,-1
"xx1177196196986859520","xx1513942262526484485","2022-04-12 18:08:57","SuzukiRider3T","Will this Huge Asteroid Hit Earth in May 2022 | NASA https://t.co/7bWC6aN2n7 via @YouTube","Twitter Web App",89,,,"",FALSE,FALSE,0,0,,,"",,"youtu.be/hMcavMEJsLw","https://t.co/7bWC6aN2n7","https://youtu.be/hMcavMEJsLw","","","","","","","",,"xx10228272","YouTube","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SuzukiRider3T/status/1513942262526484485","Lori Morse","Richmond, VA","At the Edge of Extinction, Only Love Remains.","",FALSE,67,325,0,7863,7496,"2019-09-26 12:20:48",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1177196196986859520/1646409746","","http://pbs.twimg.com/profile_images/1469315986239201287/UgyfyKUH_normal.jpg",-0.25,1,-1,0
"xx1152976954640830464","xx1513946507384344580","2022-04-12 18:25:49","sosleafy","Nasa spots record breaking, huge comet headed towards Earth - The Independent #news #headlines #USNews https://t.co/u2ZK6a8R19","SOS LEAFY BY theroyakash",126,,,"",FALSE,FALSE,0,0,,,"news headlines USNews",,"independent.co.uk/space/nasa-comâ€¦","https://t.co/u2ZK6a8R19","https://www.independent.co.uk/space/nasa-comet-asteroid-hubble-telescope-b2056434.html","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sosleafy/status/1513946507384344580","Leafy","World","We are digital news publishers, we tweet out headlines from around the world everyday. Made by @theroyakash","https://t.co/a1FOeXH5Fn",FALSE,29,1,0,9678,28,"2019-07-21 16:21:42",FALSE,"https://t.co/a1FOeXH5Fn","https://www.theroyakash.com",,"https://pbs.twimg.com/profile_banners/1152976954640830464/1605198846","","http://pbs.twimg.com/profile_images/1495063712708710400/px-cuXI0_normal.jpg",-0.6,1,0,-1
"xx1028626745358868480","xx1513946387645624320","2022-04-12 18:25:21","aerosoons","and i stick with what i said, â€œitutuloy ko nalang happiness pag nasa netflix na shaâ€

https://t.co/vjR2mihjZV","Twitter for iPhone",109,,,"",FALSE,FALSE,0,0,,,"",,"netflix.com/title/81520295â€¦","https://t.co/vjR2mihjZV","https://www.netflix.com/title/81520295?s=i&trkid=13747225&t=twt","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aerosoons/status/1513946387645624320","sichengâ€™s mais","","jcc ep w/ hendery juseyo :(","",FALSE,112,75,0,13392,16262,"2018-08-12 12:58:21",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1028626745358868480/1648561075","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1510919331299102723/9oaWsotR_normal.jpg",0.75,3,1,1
"xx1485452989741805573","xx1513946379583823875","2022-04-12 18:25:19","Jungkooksno1fa1","@christophertext Dear @NASA  ,
My man wants to live on Mars. Please make it possible. Last time you did not listen about sending my man Bangchan from @Stray_Kids  to moon which is very unfair. So kindly do this for compensation.
Will be waiting for an answer.
- Stay . <U+0001F970><U+0001F52A>","Twitter for Android",254,"xx1513944687593152513","xx951614350011203584","christophertext",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx951614350011203584 xx11348282 xx859297966581891072","christophertext NASA Stray_Kids","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jungkooksno1fa1/status/1513946379583823875","Crystal7857<U+0001F497> | multi | (closed)","home","I'm an ARMY (Ot7) ENGENE (Ot7) STAY (Ot8) MOA (Ot5)","",FALSE,347,706,1,3104,6295,"2022-01-24 03:23:03",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1485452989741805573/1649783472","","http://pbs.twimg.com/profile_images/1513927716399042561/KQoqByFT_normal.jpg",1,1,-1,1
"xx1454022851422564358","xx1513946365562339329","2022-04-12 18:25:15","ShibaX_to_Mars","<U+0001F633>NASA spots record breaking, huge comet headed towards Earth.   Its icy nucleus is bigger than any ever seen measuring around 80 miles across, and 50 times bigger than the heart of most known comets. It is also thought to have a mass of about 500 trillion tons. Like the Dinoâ€™s<U+0001F937><U+0001F3FC> https://t.co/OhW8pEWVLN","Twitter for iPhone",279,,,"",FALSE,FALSE,2,0,,,"",,"","","","http://pbs.twimg.com/media/FQKeMbFWUAECpwl.jpg","https://t.co/OhW8pEWVLN","https://twitter.com/ShibaX_to_Mars/status/1513946365562339329/photo/1","photo","http://pbs.twimg.com/media/FQKeMbFWUAECpwl.jpg","https://t.co/OhW8pEWVLN","https://twitter.com/ShibaX_to_Mars/status/1513946365562339329/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShibaX_to_Mars/status/1513946365562339329","ShibaX","Earth orbit","ShibaX mostly JB ex mil sf/ NOA Bio Eng/ MAYA Space Science/ No 4 (no info). We all Tech/Space/ ISNU <U+0001F913> and <U+0001F60D><U+0001F1EE><U+0001F1F1><U+0001F1F1><U+0001F1FA><U+0001F1EA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","https://t.co/NsPF6BD5OG",FALSE,1651,1806,7,11791,16367,"2021-10-29 09:51:37",FALSE,"https://t.co/NsPF6BD5OG","https://www.spacex.com",,"https://pbs.twimg.com/profile_banners/1454022851422564358/1648240367","","http://pbs.twimg.com/profile_images/1509963414474563591/IuD3mtjj_normal.jpg",-0.1,3,0,0
"xx1408781562192203776","xx1513946364073615363","2022-04-12 18:25:15","LisaCon96741319","@keithamccluskey @Canadianworker2 @try2golf @Moderna5G_666 @ammocrypta @BubbasRanch @BrknMan @borngeek @LunusOfGayTakes @shicks_sam @chimera414 @rln_nelson @AristotleMrs @jimdtweet @CrispyCX @JonathanHannah @CarignanAbreu @robhon_ @IdiotsH8Science @Willard1951 @AntifaStrong @IanDJbrown2 @TWTThisIsNow @GuyGadboisGuyG1 @balls95652097 @Data79504085 @OscarsWild1 @GlennCarr6 @Hji45519156 @Kenneth72712993 @QuBuBrasil @MarshallCd @IngersolRobert @RobMeekel @KirbySlotman @sandcastle1975 @HappensClimate @HalBrow68884227 @ponycar06 @merphie77 @ScienceBlog3 @JohnDublin10 @4Clearsky @BluePittie @BluesElmwood @Narvuntien @amcelha3 @FBen1964 @PLHartungRN @BlueBear0386 You donâ€™t trust NASA?","Twitter for iPhone",21,"xx1513945790498103296","xx408941058","keithamccluskey",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx408941058 xx1274751145840226304 xx2966914766 xx17079503 xx310003884 xx829701154259030021 xx271132722 xx154404648 xx1113172812611686401 xx2922360215 xx860412132109697025 xx2447465246 xx1380218698422706186 xx1128099459353571328 xx2401556666 xx498877959 xx1462555468803543051 xx3313813825 xx1512541513531633672 xx3136077938 xx1508552822953897984 xx945848789587304449 xx1037600297084829697 xx1288556434591035396 xx1255623846570360833 xx1331806783237713922 xx1084911963317112832 xx1260395682 xx1306409611679932417 xx1089405460929806336 xx1336140119481479170 xx1417876605066694665 xx748583847982411776 xx2228911879 xx824104777617440768 xx3334476976 xx1496900981417648129 xx1230147117324230657 xx844219870317232128 xx333001582 xx1427748955270512642 xx1349411857229033472 xx20665770 xx1465454281327321093 xx1389274827421364232 xx2402393749 xx2976745901 xx1388559605106626560 xx1323988009935609857 xx1291025920850042880","keithamccluskey Canadianworker2 try2golf Moderna5G_666 ammocrypta BubbasRanch BrknMan borngeek LunusOfGayTakes shicks_sam chimera414 rln_nelson AristotleMrs jimdtweet CrispyCX JonathanHannah CarignanAbreu robhon_ IdiotsH8Science Willard1951 AntifaStrong IanDJbrown2 TWTThisIsNow GuyGadboisGuyG1 balls95652097 Data79504085 OscarsWild1 GlennCarr6 Hji45519156 Kenneth72712993 QuBuBrasil MarshallCd IngersolRobert RobMeekel KirbySlotman sandcastle1975 HappensClimate HalBrow68884227 ponycar06 merphie77 ScienceBlog3 JohnDublin10 4Clearsky BluePittie BluesElmwood Narvuntien amcelha3 FBen1964 PLHartungRN BlueBear0386","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LisaCon96741319/status/1513946364073615363","lisa <U+EA00>","","Cheshire, cats (and Cheshire Cats) business politics - views my own - not worth following","",FALSE,44,261,2,7912,6941,"2021-06-26 13:38:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1408781562192203776/1624715872","","http://pbs.twimg.com/profile_images/1409582190451646466/cj28OsjG_normal.jpg",0.5,1,1,1
"xx1377596006829809664","xx1513946353017266184","2022-04-12 18:25:12","gCMG_Obv","Fascinating recording of Jupiter sounds (electromagnetic ""voices"") by NASA-Voyager.

https://t.co/PJifDw3Smk https://t.co/IfW13XESIC","Twitter Web App",108,,,"",FALSE,FALSE,1,0,,,"",,"youtu.be/e3fqE01YYWs","https://t.co/PJifDw3Smk","https://youtu.be/e3fqE01YYWs","http://pbs.twimg.com/media/FQKeFw5WQAE65il.jpg","https://t.co/IfW13XESIC","https://twitter.com/gCMG_Obv/status/1513946353017266184/photo/1","photo","http://pbs.twimg.com/media/FQKeFw5WQAE65il.jpg","https://t.co/IfW13XESIC","https://twitter.com/gCMG_Obv/status/1513946353017266184/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gCMG_Obv/status/1513946353017266184","gCMG","Lisbon","I am so inspirational, and my charm is so contagious, mosquitoes refuse to bite me purely out of respect.

""Manners maketh man""","",FALSE,2273,5003,8,19383,21695,"2021-04-01 12:17:49",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1377596006829809664/1649592848","","http://pbs.twimg.com/profile_images/1512473559876227073/LysvTdEy_normal.jpg",0.75,3,1,1
"xx1145540152955232256","xx1513946175174586373","2022-04-12 18:24:30","Me_Dicen_Leo_","Check out what the @NASAHubble Space Telescope looked at on my birthday! #Hubble30 https://t.co/WWJr8nmayV","Twitter for Android",106,,,"",FALSE,FALSE,0,0,,,"Hubble30",,"imagine.gsfc.nasa.gov/hst_bday/aprilâ€¦","https://t.co/WWJr8nmayV","https://imagine.gsfc.nasa.gov/hst_bday/april-26","","","","","","","",,"xx14091091","NASAHubble","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Me_Dicen_Leo_/status/1513946175174586373","LÃ­o <U+0001F981>","Colombia","me dicen Leo; no me llamo asÃ­.

Hincha del Glorioso Deportivo Cali <U+0001F1F3><U+0001F1EC><U+0001F1E8><U+0001F1F4>.
AquÃ­ hablo del Cali;De fÃºtbol;De perritos;De cualquier cosa y hasta de polÃ­tica.","",FALSE,90,297,1,9570,30042,"2019-07-01 03:50:30",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1145540152955232256/1571871090","","http://pbs.twimg.com/profile_images/1474030286497267714/n7SdZ992_normal.jpg",0.8,0,1,0
"xx1386248933882617856","xx1513946128747831296","2022-04-12 18:24:19","CNMathew1","@LSW12612672511 WEF: We need to shut down the net without making it look like we want to shut down the net.

NASA: Hang on a minute lads, weâ€™ve got a great idea!","Twitter Web App",145,"xx1513821917337300998","xx3131529893","LSW12612672511",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx3131529893","LSW12612672511","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CNMathew1/status/1513946128747831296","C. N. Mathew <U+0001F1EC><U+0001F1E7> <U+0001F1E8><U+0001F1E6> <U+0001F1FE><U+0001F1EA> #DoNotComply","","Advocate of free speech, civil liberties and freedom of rights.","",FALSE,89,151,0,4231,4752,"2021-04-25 09:21:26",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1386248933882617856/1619436217","","http://pbs.twimg.com/profile_images/1393815833458130947/5Suhuwmv_normal.jpg",0.75,6,0,1
"xx975735690498596864","xx1513946101786759173","2022-04-12 18:24:13","ThePlanetaryGuy","At long last, @theNASEM #PlanetaryDecadal has been delivered to NASA, and will be publicly available on the Academies website at 11:00 am Eastern next Tuesday, April 19th. https://t.co/2k1qqTOvxE","Twitter Web App",171,,,"",FALSE,FALSE,5,2,,,"PlanetaryDecadal",,"","","","http://pbs.twimg.com/media/FQKd8PJWUAEU6ya.jpg","https://t.co/2k1qqTOvxE","https://twitter.com/ThePlanetaryGuy/status/1513946101786759173/photo/1","photo","http://pbs.twimg.com/media/FQKd8PJWUAEU6ya.jpg","https://t.co/2k1qqTOvxE","https://twitter.com/ThePlanetaryGuy/status/1513946101786759173/photo/1",,"xx16564324","theNASEM","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThePlanetaryGuy/status/1513946101786759173","Paul Byrne","St Louis, MO","Associate Professor of Earth and Planetary Science at Washington University in St. Louis | Planetary Evangelist | he/him/Professor | <U+0001F1EE><U+0001F1EA> in <U+0001F1FA><U+0001F1F8>","https://t.co/NNeg73LOWe",FALSE,40986,753,534,24123,144318,"2018-03-19 14:08:11",FALSE,"https://t.co/NNeg73LOWe","http://tinyurl.com/ThePlanetaryGuy",,"https://pbs.twimg.com/profile_banners/975735690498596864/1648765417","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056971046283329536/oQaCdom0_normal.jpg",0.8,0,0,1
"xx1434582885500178435","xx1513946087488462856","2022-04-12 18:24:09","aras_karami","@floki_nasa Good","Twitter for Android",4,"xx1504132305031352321","xx1504118770247221249","floki_nasa",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1504118770247221249","floki_nasa","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aras_karami/status/1513946087488462856","Aras Karami","","<U+0632><U+0646><U+062F><U+06AF><U+06CC> <U+0645><U+0646> <U+0628><U+0647> <U+0634><U+0645><U+0627> <U+0686><U+0647><U+061F><U+061F><U+061F>","",FALSE,2,310,1,208,77,"2021-09-05 18:24:30",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1434583498954846211/fbensWZ-_normal.jpg",0.75,3,1,1
"xx1510143744376393735","xx1513945879127871489","2022-04-12 18:23:19","erwin_amd","@floki_nasa Good project","Twitter Web App",12,"xx1504132305031352321","xx1504118770247221249","floki_nasa",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx1504118770247221249","floki_nasa","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/erwin_amd/status/1513945879127871489","Erwin Amd","","","",FALSE,0,11,0,7,1,"2022-04-02 06:35:23",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1510143841050931205/HQLxQZgD_normal.png",0.75,3,1,1
"xx1486395757741625344","xx1513945861373542408","2022-04-12 18:23:15","MixxBae","Maybe ask to the @NASA ???? https://t.co/1EYSNtbKYT","Twitter for Android",27,,,"",TRUE,FALSE,0,0,,,"",,"twitter.com/christophertexâ€¦","https://t.co/1EYSNtbKYT","https://twitter.com/christophertext/status/1513944687593152513","","","","","","","",,"xx11348282","NASA","en","xx1513944687593152513","<U+0001F48C> 3.18AM

Can we be able to live on Mars? Hahaha","2022-04-12 18:18:35","Twitter for iPhone",2054,111,"xx951614350011203584","christophertext","chanâ€™s room <U+0001F3A7>",162364,5,1520,"Est. 120121 <U+263E>","<U+3161> manifesting daily texts from christopher bang <U+0001FA84>",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MixxBae/status/1513945861373542408","Mar | JIWOO DAY <U+0001F4E3><U+0001F380>"," she/her | 19 | NMIXX & SKZ","#<U+B9B4><U+B9AC>: Towards the Utopia<U+0001F680>
                                                    <U+273F><U+0001D1AC> https://t.co/iPgy1cNujI","",FALSE,210,216,2,2125,1844,"2022-01-26 17:49:09",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1486395757741625344/1648663303","","http://pbs.twimg.com/profile_images/1513889319391535111/mKYYM8Wx_normal.png",0,0,0,0
"xx169670184","xx1513945854184509440","2022-04-12 18:23:14","rk70534","""Dr. Joel Mozer, the Chief Scientist of Space Operations Command ... reviewed analysis of additional data available... [&amp;] confirmed that the velocity estimate reported to NASA is sufficiently accurate to indicate an interstellar trajectory.""

https://t.co/MatVSuk9qo","Twitter Web App",271,,,"",FALSE,FALSE,0,0,,,"",,"cnet.com/science/space/â€¦","https://t.co/MatVSuk9qo","https://www.cnet.com/science/space/us-military-confirms-meteorite-that-hit-earth-in-2014-was-interstellar/","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rk70534/status/1513945854184509440","Raimo Kangasniemi","Finland","A useless humanist with a love for art, astronomy, history, literature, science, human rights and social justice. I hate oppression.
https://t.co/S8BzUeucTr","",FALSE,16823,18501,929,1691219,1162451,"2010-07-22 22:11:03",FALSE,"","",,"https://pbs.twimg.com/profile_banners/169670184/1377464807","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1512820355777318921/gynKFne__normal.jpg",3.45,0,3,3
"xx169670184","xx1513939345165754369","2022-04-12 17:57:22","rk70534","New Hubble observation of comet C/2014 UN271 Bernardinelli-Bernstein gives the size of it's nucleus as around 129 kilometers and it's mass around 500 billion tons (European, 500 trillion tons in USA).

https://t.co/IoMHjiaHdk","Twitter Web App",225,,,"",FALSE,FALSE,0,0,,,"",,"nasa.gov/feature/goddarâ€¦","https://t.co/IoMHjiaHdk","https://www.nasa.gov/feature/goddard/2022/hubble-confirms-largest-comet-nucleus-ever-seen/","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rk70534/status/1513939345165754369","Raimo Kangasniemi","Finland","A useless humanist with a love for art, astronomy, history, literature, science, human rights and social justice. I hate oppression.
https://t.co/S8BzUeucTr","",FALSE,16823,18501,929,1691219,1162451,"2010-07-22 22:11:03",FALSE,"","",,"https://pbs.twimg.com/profile_banners/169670184/1377464807","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1512820355777318921/gynKFne__normal.jpg",0.8,0,0,0
"xx1096496057415020548","xx1513945796684783620","2022-04-12 18:23:00","chanleyman","@SenSanders These guys are literally commercializing space exploration, i.e. doing so in a more effective and less expensive way than NASA. Only the richest people were able to afford cars when they were first invented, and now almost everyone owns a car","Twitter for iPhone",242,"xx1513652042916585477","xx29442313","SenSanders",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx29442313","SenSanders","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chanleyman/status/1513945796684783620","Manray","","","",FALSE,14,50,0,233,1251,"2019-02-15 19:46:46",FALSE,"","",,"","","http://pbs.twimg.com/profile_images/1226059359978835970/O3gHePRe_normal.jpg",2.15,3,2,1
